customer_id,tenure,city_tier,preferred_payment_mode,prefered_order_cat,satisfaction_score,complain,order_count,day_since_last_order,cashback_amount,churn
54062,2.0,2,Credit Card,Others,1,0,5,3.0,187.53,0
54063,14.0,1,UPI,Laptop & Accessory,4,0,2,0.0,177.33,0
54064,3.0,3,Debit Card,Fashion,1,1,2,4.0,168.88,1
54065,20.0,1,Credit Card,Laptop & Accessory,4,0,3,0.0,220.65,0
54066,1.0,1,Credit Card,Laptop & Accessory,5,1,5,4.0,238.85,0
54067,1.0,1,Credit Card,Mobile Phone,4,0,7,3.0,199.26,1
54068,39.0,1,Debit Card,Mobile Phone,3,0,2,10.0,182.32,0
54069,11.0,3,Debit Card,Fashion,5,0,1,3.0,71.82,1
54070,19.0,1,Debit Card,Fashion,4,1,3,15.0,246.47,1
54071,4.0,1,Credit Card,Others,2,0,7,3.0,125.9,0
54072,11.0,3,Credit Card,Mobile Phone,3,1,7,15.0,141.57,1
54073,9.0,1,Debit Card,Mobile Phone,4,0,5,1.0,251.45,0
54074,9.0,2,Debit Card,Mobile Phone,1,0,3,10.0,178.28,1
54075,11.0,1,Debit Card,Laptop & Accessory,1,1,3,8.0,232.59,0
54076,9.0,3,E wallet,Fashion,5,1,3,1.0,155.76,0
54077,6.0,1,Debit Card,Fashion,1,1,2,28.0,96.84,1
54078,3.0,1,Credit Card,Laptop & Accessory,4,0,3,2.0,176.27,0
54079,15.0,1,E wallet,Others,3,0,2,3.0,208.11,0
54080,3.0,1,E wallet,Fashion,5,1,5,6.0,185.19,0
54081,12.0,2,Credit Card,Fashion,5,1,3,0.0,178.52,0
54082,3.0,1,Debit Card,Others,5,0,5,2.0,114.84,0
54083,10.0,1,E wallet,Mobile Phone,1,0,3,4.0,168.66,0
54084,14.0,1,E wallet,Laptop & Accessory,3,0,2,5.0,186.94,0
54085,2.0,2,E wallet,Fashion,4,0,4,7.0,260.56,0
54086,1.0,3,Debit Card,Grocery,5,0,1,4.0,226.75,0
54087,1.0,1,Debit Card,Laptop & Accessory,3,0,2,23.0,165.24,0
54088,9.0,1,Credit Card,Laptop & Accessory,1,1,4,5.0,165.29,1
54089,19.0,1,UPI,Laptop & Accessory,2,0,6,5.0,157.78,0
54090,0.0,1,E wallet,Laptop & Accessory,3,0,1,3.0,140.94,0
54091,13.0,1,E wallet,Grocery,4,1,6,3.0,255.35,0
54092,4.0,1,Credit Card,Laptop & Accessory,4,1,4,3.0,181.16,0
54093,7.0,1,Debit Card,Fashion,1,0,4,16.0,222.24,0
54094,26.0,3,Credit Card,Grocery,4,0,1,4.0,135.8,0
54095,4.0,1,E wallet,Fashion,4,0,1,0.0,249.64,0
54096,6.0,2,Credit Card,Laptop & Accessory,3,0,4,5.0,120.51,0
54097,0.0,1,UPI,Fashion,4,0,1,1.0,223.59,0
54098,1.0,3,Debit Card,Others,4,0,2,3.0,166.22,0
54099,3.0,1,Debit Card,Laptop & Accessory,3,0,1,0.0,235.81,0
54100,0.0,1,UPI,Laptop & Accessory,5,0,1,1.0,130.35,0
54101,10.0,3,Debit Card,Grocery,2,0,1,7.0,237.34,0
54102,6.0,1,Credit Card,Fashion,5,1,4,2.0,195.75,0
54103,8.0,1,UPI,Fashion,4,1,1,0.0,107.46,0
54104,2.0,1,Debit Card,Others,4,0,3,6.0,226.99,0
54105,4.0,3,E wallet,Fashion,1,1,5,0.0,155.55,0
54106,11.0,1,Debit Card,Mobile Phone,5,0,2,8.0,153.06,0
54107,34.0,3,E wallet,Mobile Phone,3,1,1,4.0,176.66,0
54108,1.0,1,Debit Card,Laptop & Accessory,4,0,4,10.0,213.46,0
54109,22.0,1,Credit Card,Laptop & Accessory,5,0,3,2.0,104.9,0
54110,9.0,1,Credit Card,Mobile Phone,2,0,4,1.0,159.01,0
54111,8.0,1,Credit Card,Laptop & Accessory,5,1,2,0.0,192.44,0
54112,7.0,1,Credit Card,Grocery,4,0,6,6.0,176.97,0
54113,1.0,2,UPI,Laptop & Accessory,4,1,7,12.0,143.78,1
54114,1.0,1,E wallet,Mobile Phone,5,0,2,6.0,132.01,1
54115,9.0,1,COD,Fashion,3,0,2,5.0,252.62,0
54116,4.0,2,Credit Card,Fashion,3,1,2,0.0,184.06,0
54117,25.0,3,Credit Card,Fashion,4,0,3,2.0,117.48,0
54118,5.0,2,Debit Card,Mobile Phone,4,0,1,14.0,186.1,0
54119,2.0,3,COD,Grocery,1,1,11,4.0,197.71,0
54120,13.0,1,Debit Card,Laptop & Accessory,2,0,4,2.0,211.65,0
54121,3.0,3,Debit Card,Fashion,1,0,4,1.0,160.61,0
54122,7.0,1,Debit Card,Grocery,2,0,5,2.0,171.13,0
54123,12.0,1,Debit Card,Laptop & Accessory,4,0,1,1.0,240.45,0
54124,23.0,3,UPI,Others,1,1,2,16.0,245.91,0
54125,16.0,3,Debit Card,Fashion,3,0,3,9.0,228.71,0
54126,11.0,2,UPI,Mobile Phone,3,0,6,3.0,109.88,0
54127,11.0,1,Credit Card,Laptop & Accessory,5,0,5,23.0,127.12,1
54128,29.0,1,UPI,Grocery,3,1,2,1.0,157.61,0
54129,4.0,1,Credit Card,Laptop & Accessory,4,1,1,1.0,161.91,0
54130,0.0,3,Debit Card,Mobile Phone,3,0,1,1.0,225.54,0
54131,3.0,1,Credit Card,Fashion,1,0,4,1.0,226.59,0
54132,2.0,3,Credit Card,Fashion,1,0,5,3.0,252.38,0
54133,11.0,1,Debit Card,Laptop & Accessory,3,0,1,7.0,161.95,0
54134,10.0,3,Debit Card,Laptop & Accessory,1,0,1,5.0,118.4,0
54135,9.0,3,Debit Card,Fashion,4,0,2,3.0,155.21,0
54136,0.0,1,Debit Card,Mobile Phone,3,0,3,0.0,200.32,0
54137,13.0,1,Credit Card,Laptop & Accessory,4,1,2,2.0,325.0,0
54138,4.0,3,Debit Card,Laptop & Accessory,2,1,3,2.0,152.88,0
54139,11.0,1,E wallet,Fashion,4,0,4,1.0,189.65,0
54140,8.0,2,COD,Mobile Phone,2,1,5,2.0,221.94,0
54141,4.0,1,Debit Card,Grocery,4,1,1,6.0,135.03,1
54142,1.0,1,Credit Card,Laptop & Accessory,3,0,4,7.0,170.67,0
54143,1.0,3,Debit Card,Grocery,4,0,2,1.0,124.86,0
54144,18.0,1,Debit Card,Grocery,5,1,6,5.0,182.94,0
54145,25.0,3,E wallet,Mobile Phone,3,1,6,2.0,204.45,1
54146,10.0,1,Debit Card,Laptop & Accessory,2,0,3,1.0,136.21,0
54147,1.0,2,Debit Card,Others,5,0,7,30.0,156.4,0
54148,5.0,1,Debit Card,Laptop & Accessory,3,0,5,0.0,264.67,0
54149,13.0,1,E wallet,Mobile Phone,4,0,3,10.0,174.59,0
54150,15.0,1,Credit Card,Mobile Phone,3,0,7,3.0,140.68,0
54151,1.0,2,COD,Grocery,3,0,2,14.0,156.92,1
54152,0.0,1,UPI,Mobile Phone,4,0,1,1.0,184.93,0
54153,12.0,3,Debit Card,Mobile Phone,2,1,4,27.0,163.88,1
54154,4.0,1,Debit Card,Grocery,5,0,7,7.0,208.37,0
54155,3.0,2,Debit Card,Others,3,0,1,4.0,198.84,0
54156,0.0,2,Credit Card,Mobile Phone,1,0,2,7.0,157.68,0
54157,8.0,1,Credit Card,Mobile Phone,3,0,1,7.0,229.38,1
54158,19.0,1,Debit Card,Grocery,4,1,4,2.0,164.41,0
54159,32.0,1,Debit Card,Grocery,5,1,3,14.0,212.35,0
54160,8.0,1,Debit Card,Laptop & Accessory,4,0,3,14.0,94.29,0
54161,7.0,1,UPI,Mobile Phone,3,0,3,2.0,174.67,1
54162,1.0,2,UPI,Laptop & Accessory,3,0,4,1.0,184.92,0
54163,8.0,1,Debit Card,Fashion,5,0,3,10.0,245.26,0
54164,5.0,2,Debit Card,Grocery,3,0,5,2.0,177.23,0
54165,9.0,3,Debit Card,Laptop & Accessory,3,0,3,12.0,236.97,0
54166,5.0,1,UPI,Laptop & Accessory,3,0,3,5.0,204.79,0
54167,3.0,1,COD,Mobile Phone,5,1,3,17.0,124.08,0
54168,1.0,1,Debit Card,Grocery,4,0,2,8.0,89.35,0
54169,4.0,3,Debit Card,Fashion,2,0,1,9.0,274.09,0
54170,1.0,1,Debit Card,Laptop & Accessory,1,0,1,0.0,266.15,1
54171,2.0,1,Credit Card,Laptop & Accessory,1,1,3,3.0,212.38,0
54172,44.0,3,Credit Card,Fashion,5,0,3,3.0,161.99,0
54173,6.0,1,Credit Card,Mobile Phone,5,1,2,8.0,163.6,0
54174,8.0,2,COD,Mobile Phone,4,0,5,2.0,183.35,0
54175,21.0,1,Debit Card,Fashion,3,0,1,6.0,149.79,0
54176,54.0,1,E wallet,Mobile Phone,4,1,3,6.0,78.03,0
54177,9.0,2,Debit Card,Mobile Phone,2,0,6,2.0,242.91,0
54178,17.0,1,Debit Card,Grocery,4,0,7,4.0,233.24,0
54179,4.0,2,E wallet,Grocery,5,0,2,6.0,75.82,0
54180,4.0,1,UPI,Laptop & Accessory,1,0,5,5.0,178.09,1
54181,5.0,3,E wallet,Mobile Phone,3,1,1,2.0,257.58,0
54182,11.0,1,E wallet,Mobile Phone,2,0,4,2.0,220.51,0
54183,11.0,1,E wallet,Laptop & Accessory,3,1,3,2.0,212.53,0
54184,4.0,1,Debit Card,Fashion,4,1,1,0.0,98.88,1
54185,1.0,1,E wallet,Mobile Phone,3,0,4,5.0,139.39,0
54186,10.0,1,E wallet,Fashion,4,0,2,6.0,177.28,0
54187,1.0,1,Credit Card,Laptop & Accessory,4,1,3,0.0,238.52,1
54188,9.0,1,Credit Card,Laptop & Accessory,5,1,4,18.0,198.88,0
54189,12.0,1,E wallet,Laptop & Accessory,5,0,2,8.0,206.21,0
54190,12.0,1,E wallet,Fashion,4,0,4,6.0,299.45,0
54191,14.0,1,Debit Card,Grocery,3,0,1,9.0,232.59,0
54192,21.0,1,E wallet,Mobile Phone,2,0,5,11.0,259.17,0
54193,7.0,3,E wallet,Mobile Phone,3,1,2,2.0,218.91,0
54194,13.0,1,Debit Card,Laptop & Accessory,2,0,3,3.0,250.0,0
54195,10.0,1,E wallet,Mobile Phone,5,0,3,5.0,180.74,0
54196,2.0,1,Debit Card,Mobile Phone,3,1,2,11.0,191.26,1
54197,0.0,3,Debit Card,Laptop & Accessory,5,0,4,6.0,149.16,0
54198,3.0,1,Credit Card,Fashion,4,0,2,5.0,171.81,0
54199,6.0,2,UPI,Laptop & Accessory,5,0,3,4.0,155.56,0
54200,10.0,1,Debit Card,Fashion,5,0,6,2.0,191.15,0
54201,19.0,1,E wallet,Mobile Phone,1,1,1,6.0,166.52,0
54202,2.0,3,Credit Card,Others,4,0,2,3.0,178.16,1
54203,1.0,1,UPI,Laptop & Accessory,2,0,5,1.0,134.64,0
54204,33.0,1,E wallet,Laptop & Accessory,5,0,7,8.0,205.6,0
54205,1.0,3,UPI,Others,4,0,1,6.0,239.53,0
54206,7.0,1,E wallet,Laptop & Accessory,1,0,5,3.0,137.53,0
54207,9.0,3,E wallet,Fashion,5,0,3,11.0,111.89,0
54208,8.0,1,Debit Card,Laptop & Accessory,3,0,3,6.0,198.32,0
54209,1.0,2,Debit Card,Fashion,3,0,4,4.0,146.09,0
54210,1.0,3,Debit Card,Mobile Phone,4,1,8,7.0,80.93,1
54211,1.0,1,E wallet,Fashion,5,0,3,10.0,256.49,0
54212,9.0,2,Debit Card,Laptop & Accessory,5,0,3,4.0,111.18,0
54213,8.0,1,Debit Card,Grocery,4,0,1,10.0,264.07,0
54214,3.0,1,UPI,Mobile Phone,3,1,1,6.0,97.48,1
54215,10.0,1,E wallet,Mobile Phone,3,1,1,4.0,151.33,0
54216,17.0,1,UPI,Mobile Phone,3,1,3,3.0,243.86,0
54217,0.0,2,Debit Card,Others,2,0,2,1.0,106.0,0
54218,7.0,1,Debit Card,Fashion,4,0,2,0.0,165.61,0
54219,12.0,3,Debit Card,Laptop & Accessory,3,0,5,1.0,88.42,0
54220,3.0,1,Debit Card,Fashion,4,0,1,1.0,220.27,0
54221,4.0,1,Debit Card,Mobile Phone,1,1,6,1.0,171.12,1
54222,10.0,1,Debit Card,Grocery,3,0,4,2.0,159.96,0
54223,23.0,1,Debit Card,Laptop & Accessory,2,0,5,3.0,178.37,0
54224,17.0,2,Credit Card,Laptop & Accessory,3,0,5,9.0,158.35,0
54225,9.0,2,Debit Card,Mobile Phone,3,1,4,2.0,183.18,0
54226,13.0,3,Debit Card,Fashion,3,1,3,1.0,209.22,0
54227,5.0,3,E wallet,Laptop & Accessory,3,1,2,22.0,183.14,0
54228,10.0,1,E wallet,Laptop & Accessory,4,0,8,31.0,189.58,0
54229,6.0,1,E wallet,Fashion,3,0,4,7.0,130.87,0
54230,2.0,2,Credit Card,Laptop & Accessory,2,0,3,2.0,190.54,0
54231,12.0,1,COD,Laptop & Accessory,3,1,3,3.0,161.05,0
54232,8.0,1,UPI,Fashion,4,0,3,1.0,144.69,0
54233,4.0,1,Credit Card,Grocery,1,1,6,2.0,184.1,1
54234,24.0,1,Credit Card,Fashion,2,0,1,6.0,175.73,0
54235,0.0,1,Debit Card,Mobile Phone,2,1,3,4.0,244.01,0
54236,4.0,3,E wallet,Laptop & Accessory,2,0,5,3.0,241.19,0
54237,1.0,1,Credit Card,Fashion,2,0,2,5.0,124.57,0
54238,15.0,1,UPI,Laptop & Accessory,3,0,2,3.0,183.94,0
54239,12.0,1,Credit Card,Mobile Phone,3,0,6,16.0,95.0,0
54240,4.0,3,COD,Laptop & Accessory,5,0,1,10.0,193.01,0
54241,11.0,3,UPI,Fashion,3,1,1,7.0,91.31,0
54242,5.0,2,COD,Mobile Phone,3,1,3,1.0,205.31,1
54243,14.0,1,Debit Card,Grocery,3,0,1,3.0,291.48,0
54244,6.0,3,Debit Card,Laptop & Accessory,5,1,7,5.0,190.4,0
54245,5.0,2,E wallet,Fashion,3,1,4,0.0,158.29,1
54246,27.0,3,E wallet,Mobile Phone,4,0,2,12.0,175.7,0
54247,3.0,2,Debit Card,Laptop & Accessory,4,1,3,1.0,194.6,0
54248,1.0,1,E wallet,Fashion,3,1,4,0.0,122.65,0
54249,9.0,1,Credit Card,Fashion,5,1,2,3.0,147.75,1
54250,35.0,1,Debit Card,Mobile Phone,2,0,3,1.0,147.72,0
54251,5.0,1,Credit Card,Laptop & Accessory,3,0,1,7.0,142.67,0
54252,1.0,2,UPI,Grocery,2,0,3,9.0,263.04,0
54253,4.0,3,Credit Card,Laptop & Accessory,4,0,5,3.0,155.35,0
54254,7.0,2,E wallet,Others,2,1,1,18.0,188.84,1
54255,2.0,1,Debit Card,Fashion,4,0,1,4.0,197.3,0
54256,11.0,1,E wallet,Fashion,2,1,1,4.0,245.29,0
54257,61.0,1,UPI,Laptop & Accessory,3,0,1,8.0,245.29,0
54258,6.0,1,Credit Card,Mobile Phone,3,0,1,1.0,182.66,0
54259,4.0,1,Debit Card,Mobile Phone,5,1,1,1.0,184.41,0
54260,5.0,1,Credit Card,Laptop & Accessory,1,0,1,9.0,198.83,0
54261,1.0,1,UPI,Laptop & Accessory,4,1,1,0.0,192.25,0
54262,21.0,3,Debit Card,Laptop & Accessory,4,0,3,2.0,129.4,0
54263,5.0,1,Credit Card,Laptop & Accessory,5,0,2,5.0,212.3,0
54264,5.0,3,Debit Card,Laptop & Accessory,5,1,1,5.0,196.16,0
54265,11.0,1,Credit Card,Laptop & Accessory,5,1,6,5.0,114.3,0
54266,6.0,1,Credit Card,Fashion,3,0,4,13.0,142.37,0
54267,10.0,2,UPI,Fashion,3,0,5,1.0,174.3,0
54268,1.0,2,Credit Card,Others,3,0,4,3.0,115.48,0
54269,17.0,1,Credit Card,Laptop & Accessory,3,0,1,1.0,167.93,0
54270,28.0,1,UPI,Fashion,3,1,2,8.0,30.54,0
54271,10.0,1,Debit Card,Mobile Phone,4,0,1,1.0,166.23,0
54272,31.0,2,Credit Card,Fashion,1,0,1,6.0,93.36,0
54273,2.0,3,E wallet,Mobile Phone,1,0,5,29.0,167.01,1
54274,6.0,1,Debit Card,Fashion,4,1,3,3.0,168.82,0
54275,9.0,1,Debit Card,Laptop & Accessory,5,1,5,3.0,204.86,1
54276,9.0,3,Credit Card,Laptop & Accessory,4,0,4,3.0,209.05,0
54277,5.0,1,Debit Card,Laptop & Accessory,2,0,3,4.0,176.26,0
54278,4.0,2,Debit Card,Laptop & Accessory,5,0,4,3.0,242.85,0
54279,1.0,1,COD,Mobile Phone,3,0,6,7.0,185.98,0
54280,5.0,1,Credit Card,Fashion,4,1,2,0.0,170.79,1
54281,2.0,1,UPI,Fashion,2,0,2,3.0,209.47,0
54282,13.0,1,Debit Card,Laptop & Accessory,3,1,1,4.0,215.8,0
54283,2.0,1,UPI,Fashion,3,0,2,0.0,176.2,0
54284,1.0,2,E wallet,Laptop & Accessory,5,1,2,1.0,150.39,0
54285,8.0,2,E wallet,Laptop & Accessory,3,0,3,2.0,115.64,0
54286,9.0,2,Debit Card,Fashion,4,1,2,2.0,114.0,0
54287,21.0,1,Credit Card,Fashion,4,0,1,13.0,281.28,0
54288,9.0,1,Credit Card,Mobile Phone,1,1,4,0.0,79.43,0
54289,4.0,1,E wallet,Laptop & Accessory,3,0,4,8.0,112.58,0
54290,16.0,3,E wallet,Grocery,3,0,3,0.0,107.09,0
54291,8.0,1,Debit Card,Grocery,4,0,1,9.0,255.32,0
54292,1.0,1,UPI,Mobile Phone,3,0,2,3.0,131.82,1
54293,8.0,1,UPI,Others,5,0,2,5.0,115.45,0
54294,24.0,1,Credit Card,Laptop & Accessory,4,0,3,1.0,86.33,0
54295,5.0,1,Debit Card,Mobile Phone,1,1,1,8.0,171.31,1
54296,4.0,3,E wallet,Grocery,4,1,5,3.0,119.75,0
54297,2.0,3,Credit Card,Mobile Phone,5,0,3,0.0,125.84,0
54298,2.0,3,E wallet,Mobile Phone,4,0,2,8.0,239.21,0
54299,6.0,3,E wallet,Laptop & Accessory,3,1,2,7.0,206.06,0
54300,9.0,3,Debit Card,Laptop & Accessory,4,1,4,7.0,143.59,0
54301,1.0,1,Credit Card,Laptop & Accessory,2,1,2,3.0,162.62,0
54302,28.0,1,Credit Card,Mobile Phone,4,1,3,0.0,302.22,0
54303,14.0,2,UPI,Laptop & Accessory,3,1,2,10.0,103.53,0
54304,9.0,1,Debit Card,Laptop & Accessory,1,0,4,5.0,137.95,0
54305,18.0,1,Debit Card,Mobile Phone,3,0,3,11.0,160.43,0
54306,1.0,1,UPI,Fashion,2,0,5,1.0,149.8,0
54307,6.0,1,Debit Card,Fashion,3,1,5,6.0,132.97,0
54308,10.0,1,Credit Card,Grocery,2,0,2,15.0,116.53,0
54309,18.0,1,Debit Card,Mobile Phone,5,0,6,28.0,138.14,0
54310,15.0,1,Credit Card,Mobile Phone,4,1,5,2.0,206.66,0
54311,3.0,3,Credit Card,Fashion,4,0,1,5.0,192.02,0
54312,28.0,1,Credit Card,Laptop & Accessory,3,1,2,3.0,133.94,0
54313,1.0,3,COD,Fashion,1,1,8,17.0,77.83,1
54314,21.0,1,Debit Card,Mobile Phone,2,0,3,2.0,209.37,0
54315,35.0,1,Debit Card,Mobile Phone,4,1,1,2.0,150.36,0
54316,2.0,1,Credit Card,Laptop & Accessory,4,0,4,0.0,112.97,1
54317,13.0,1,Credit Card,Laptop & Accessory,3,0,4,2.0,182.0,0
54318,0.0,2,Credit Card,Mobile Phone,3,0,1,2.0,150.51,0
54319,5.0,2,Debit Card,Laptop & Accessory,1,0,3,1.0,190.24,0
54320,7.0,2,UPI,Others,4,0,1,0.0,209.63,1
54321,9.0,3,Credit Card,Others,1,1,3,0.0,104.83,1
54322,27.0,1,Debit Card,Fashion,1,0,2,2.0,217.02,0
54323,11.0,1,Credit Card,Grocery,3,0,4,2.0,206.12,0
54324,7.0,1,Debit Card,Fashion,4,1,1,2.0,173.37,1
54325,17.0,1,Debit Card,Laptop & Accessory,5,0,3,3.0,173.69,0
54326,30.0,1,Debit Card,Mobile Phone,1,0,3,13.0,178.83,0
54327,0.0,1,Debit Card,Laptop & Accessory,3,1,4,2.0,163.87,0
54328,40.0,1,Debit Card,Fashion,4,0,3,8.0,112.52,0
54329,1.0,1,Credit Card,Laptop & Accessory,5,0,2,0.0,128.73,0
54330,17.0,1,Credit Card,Grocery,4,0,3,13.0,151.57,0
54331,3.0,2,Credit Card,Mobile Phone,5,0,4,2.0,256.6,0
54332,1.0,1,Debit Card,Laptop & Accessory,3,0,5,2.0,176.23,0
54333,6.0,2,UPI,Grocery,3,0,6,3.0,183.54,0
54334,10.0,2,E wallet,Grocery,4,0,5,2.0,83.72,0
54335,5.0,1,COD,Grocery,5,1,2,11.0,240.65,1
54336,1.0,1,Debit Card,Fashion,4,1,4,0.0,136.36,0
54337,9.0,1,Credit Card,Fashion,4,0,4,0.0,183.17,0
54338,23.0,3,Debit Card,Mobile Phone,3,0,1,2.0,140.82,0
54339,5.0,2,E wallet,Laptop & Accessory,4,0,1,1.0,232.12,0
54340,2.0,1,Debit Card,Laptop & Accessory,4,0,6,7.0,287.4,0
54341,6.0,1,Debit Card,Laptop & Accessory,4,0,4,1.0,200.48,1
54342,0.0,3,Credit Card,Laptop & Accessory,4,1,2,2.0,129.69,0
54343,17.0,1,Credit Card,Mobile Phone,2,0,3,1.0,184.21,0
54344,18.0,3,Credit Card,Laptop & Accessory,4,0,6,11.0,172.36,0
54345,9.0,1,Debit Card,Laptop & Accessory,3,1,1,9.0,189.85,1
54346,4.0,1,Credit Card,Fashion,1,0,3,4.0,146.96,0
54347,16.0,2,UPI,Laptop & Accessory,5,0,2,0.0,98.9,0
54348,8.0,2,UPI,Laptop & Accessory,1,1,2,2.0,126.13,1
54349,17.0,2,Credit Card,Mobile Phone,4,0,4,3.0,130.26,0
54350,10.0,1,Credit Card,Laptop & Accessory,5,0,2,4.0,105.62,0
54351,15.0,1,Debit Card,Others,1,1,2,1.0,205.9,0
54352,9.0,2,Debit Card,Fashion,2,1,2,5.0,154.46,1
54353,5.0,1,Debit Card,Mobile Phone,4,0,3,1.0,244.71,0
54354,32.0,1,Credit Card,Laptop & Accessory,1,0,6,3.0,213.19,0
54355,8.0,3,E wallet,Mobile Phone,5,0,3,2.0,142.0,0
54356,9.0,1,Credit Card,Fashion,1,0,9,2.0,144.69,0
54357,2.0,1,Debit Card,Others,5,0,4,2.0,260.79,0
54358,10.0,2,Credit Card,Mobile Phone,1,0,3,3.0,147.97,0
54359,8.0,3,Debit Card,Fashion,5,0,4,1.0,173.25,0
54360,2.0,1,E wallet,Laptop & Accessory,5,1,3,1.0,190.39,1
54361,1.0,1,Debit Card,Mobile Phone,3,0,2,1.0,269.69,0
54362,9.0,3,Credit Card,Laptop & Accessory,4,0,2,5.0,103.1,0
54363,14.0,3,Credit Card,Laptop & Accessory,1,1,4,1.0,231.29,0
54364,7.0,2,Debit Card,Mobile Phone,2,0,2,0.0,181.23,0
54365,3.0,1,Debit Card,Laptop & Accessory,3,0,2,3.0,205.2,0
54366,11.0,1,Credit Card,Fashion,3,0,3,3.0,130.14,0
54367,1.0,1,Debit Card,Others,5,0,2,16.0,210.49,0
54368,6.0,3,Credit Card,Mobile Phone,3,0,6,5.0,152.12,0
54369,2.0,3,E wallet,Laptop & Accessory,4,0,4,1.0,162.2,0
54370,2.0,1,Debit Card,Laptop & Accessory,4,0,3,3.0,196.34,0
54371,2.0,1,Credit Card,Mobile Phone,5,0,4,7.0,200.55,1
54372,5.0,1,UPI,Mobile Phone,4,0,5,9.0,71.52,1
54373,1.0,3,Credit Card,Laptop & Accessory,5,1,5,5.0,177.48,0
54374,5.0,2,COD,Mobile Phone,1,0,2,11.0,140.0,0
54375,7.0,1,Debit Card,Fashion,2,1,1,4.0,216.23,1
54376,7.0,1,E wallet,Laptop & Accessory,5,1,3,2.0,186.47,0
54377,5.0,1,Credit Card,Fashion,4,0,1,3.0,113.2,0
54378,18.0,1,UPI,Grocery,3,0,5,0.0,144.08,0
54379,2.0,3,Debit Card,Laptop & Accessory,5,1,2,0.0,242.48,0
54380,7.0,2,Debit Card,Mobile Phone,5,1,8,5.0,183.51,0
54381,1.0,1,Debit Card,Mobile Phone,1,0,2,1.0,229.6,0
54382,1.0,1,UPI,Fashion,5,1,3,3.0,186.9,0
54383,9.0,3,Credit Card,Mobile Phone,4,0,1,6.0,187.5,1
54384,8.0,1,UPI,Fashion,2,0,4,2.0,167.94,0
54385,21.0,1,Debit Card,Mobile Phone,4,0,2,5.0,92.72,0
54386,8.0,3,Debit Card,Mobile Phone,5,1,1,3.0,200.46,0
54387,32.0,3,Debit Card,Fashion,4,0,1,0.0,194.4,0
54388,0.0,3,Credit Card,Grocery,5,0,4,9.0,183.76,0
54389,1.0,1,E wallet,Fashion,1,0,2,8.0,223.31,0
54390,0.0,1,Debit Card,Others,4,0,3,5.0,220.68,0
54391,2.0,1,UPI,Laptop & Accessory,2,0,4,3.0,146.59,0
54392,8.0,1,Debit Card,Laptop & Accessory,1,0,9,1.0,128.01,0
54393,10.0,2,Credit Card,Mobile Phone,4,1,2,6.0,177.19,1
54394,0.0,1,E wallet,Laptop & Accessory,4,0,2,0.0,247.12,0
54395,29.0,2,Debit Card,Fashion,3,0,4,2.0,182.8,0
54396,18.0,1,Debit Card,Laptop & Accessory,5,1,2,4.0,183.94,0
54397,4.0,1,Debit Card,Mobile Phone,4,0,2,6.0,148.51,0
54398,1.0,3,Debit Card,Fashion,2,0,1,2.0,141.75,0
54399,2.0,1,UPI,Mobile Phone,5,0,2,5.0,170.5,0
54400,1.0,1,COD,Laptop & Accessory,2,1,8,0.0,206.7,0
54401,1.0,1,E wallet,Grocery,4,0,2,6.0,177.09,0
54402,7.0,1,E wallet,Fashion,2,0,1,1.0,120.75,1
54403,3.0,1,Debit Card,Mobile Phone,5,0,3,0.0,199.76,0
54404,4.0,1,Debit Card,Fashion,3,0,2,5.0,175.63,0
54405,46.0,2,E wallet,Mobile Phone,3,1,2,0.0,145.14,0
54406,12.0,3,Credit Card,Laptop & Accessory,3,1,1,3.0,278.97,0
54407,30.0,1,Credit Card,Laptop & Accessory,2,1,4,10.0,243.59,0
54408,2.0,1,E wallet,Fashion,3,0,1,2.0,101.06,0
54409,5.0,1,Credit Card,Mobile Phone,2,0,4,5.0,276.31,0
54410,8.0,1,Debit Card,Fashion,5,1,1,11.0,196.18,0
54411,1.0,1,E wallet,Laptop & Accessory,5,0,6,7.0,219.85,0
54412,0.0,2,Credit Card,Fashion,5,0,5,4.0,182.17,1
54413,11.0,1,E wallet,Laptop & Accessory,3,0,3,2.0,177.33,0
54414,10.0,3,Credit Card,Mobile Phone,1,0,4,12.0,174.31,1
54415,5.0,3,Debit Card,Fashion,1,0,1,1.0,191.85,1
54416,7.0,3,Debit Card,Fashion,3,0,2,4.0,138.57,0
54417,5.0,1,E wallet,Fashion,4,0,1,9.0,125.73,1
54418,0.0,1,Credit Card,Mobile Phone,5,0,3,1.0,188.51,0
54419,4.0,3,Credit Card,Mobile Phone,4,1,1,3.0,149.15,0
54420,2.0,1,Credit Card,Laptop & Accessory,5,1,1,8.0,178.66,0
54421,1.0,3,Credit Card,Laptop & Accessory,3,0,6,3.0,182.71,0
54422,31.0,1,Debit Card,Fashion,4,0,2,4.0,216.5,0
54423,9.0,1,Debit Card,Others,2,0,2,3.0,159.54,0
54424,13.0,2,Debit Card,Mobile Phone,3,0,3,3.0,147.93,0
54425,4.0,2,Debit Card,Fashion,4,0,1,15.0,155.83,0
54426,5.0,2,Credit Card,Fashion,4,0,5,8.0,150.31,0
54427,3.0,3,Debit Card,Others,3,1,5,5.0,199.05,0
54428,1.0,1,Debit Card,Fashion,2,1,6,5.0,149.73,1
54429,2.0,1,Debit Card,Mobile Phone,3,0,1,0.0,259.66,0
