customer_id,tenure,city_tier,warehouse_to_home,hour_spend_on_app,number_of_device_registered,satisfaction_score,number_of_address,complain,order_amount_hike_from_last_year,coupon_used,order_count,day_since_last_order,cashback_amount,churn,ingested_at,recency_days,frequency_orders,monetary_cashback,r_score,f_score,m_score,preferred_login_device_Mobile Phone,preferred_login_device_Phone,preferred_payment_mode_Credit Card,preferred_payment_mode_Debit Card,preferred_payment_mode_E wallet,preferred_payment_mode_UPI,gender_Male,prefered_order_cat_Grocery,prefered_order_cat_Laptop & Accessory,prefered_order_cat_Mobile Phone,prefered_order_cat_Others,marital_status_Married,marital_status_Single,rfm_segment_Champions,rfm_segment_Hibernating,rfm_segment_Loyal Customers,rfm_segment_Need Attention,rfm_segment_Potential Loyalist,rfm_segment_Promising
54352,9.0,2,7.0,2,5,2,4,1,18.0,6,2,5.0,154.46,1,2026-09-09 16:06:02.022715,5.0,2,154.46,2,2,2,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
54353,5.0,1,8.0,2,4,4,5,0,17.0,1,3,1.0,244.71,0,2026-09-09 16:06:02.022715,1.0,3,244.71,4,3,5,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
54354,32.0,1,5.0,2,3,1,5,0,15.0,3,6,3.0,213.19,0,2026-09-09 16:06:02.022715,3.0,6,213.19,3,5,4,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
54355,8.0,3,5.0,2,6,5,3,0,12.0,0,3,2.0,142.0,0,2026-09-09 16:06:02.022715,2.0,3,142.0,4,3,2,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
54356,9.0,1,5.0,2,1,1,2,0,12.0,2,9,2.0,144.69,0,2026-09-09 16:06:02.022715,2.0,9,144.69,4,5,2,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
54357,2.0,1,12.0,2,6,5,3,0,15.0,1,4,2.0,260.79,0,2026-09-09 16:06:02.022715,2.0,4,260.79,4,4,5,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
54358,10.0,2,12.0,3,3,1,3,0,19.0,3,3,3.0,147.97,0,2026-09-09 16:06:02.022715,3.0,3,147.97,3,3,2,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
54359,8.0,3,23.0,3,3,5,3,0,11.0,4,4,1.0,173.25,0,2026-09-09 16:06:02.022715,1.0,4,173.25,4,4,3,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
54360,2.0,1,13.0,3,5,5,3,1,17.0,0,3,1.0,190.39,1,2026-09-09 16:06:02.022715,1.0,3,190.39,4,3,4,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
54361,1.0,1,15.0,3,3,3,3,0,20.0,1,2,1.0,269.69,0,2026-09-09 16:06:02.022715,1.0,2,269.69,4,2,5,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
54362,9.0,3,16.0,2,3,4,3,0,15.0,3,2,5.0,103.1,0,2026-09-09 16:06:02.022715,5.0,2,103.1,2,2,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
54363,14.0,3,6.0,2,4,1,6,1,11.0,3,4,1.0,231.29,0,2026-09-09 16:06:02.022715,1.0,4,231.29,4,4,5,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
54364,7.0,2,5.0,4,4,2,5,0,13.0,1,2,0.0,181.23,0,2026-09-09 16:06:02.022715,0.0,2,181.23,5,2,3,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
54365,3.0,1,5.0,3,1,3,3,0,14.0,0,2,3.0,205.2,0,2026-09-09 16:06:02.022715,3.0,2,205.2,3,2,4,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
54366,11.0,1,8.0,2,3,3,6,0,14.0,4,3,3.0,130.14,0,2026-09-09 16:06:02.022715,3.0,3,130.14,3,3,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
54367,1.0,1,8.0,5,3,5,4,0,11.0,1,2,16.0,210.49,0,2026-09-09 16:06:02.022715,16.0,2,210.49,1,2,4,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
54368,6.0,3,11.0,3,3,3,4,0,14.0,1,6,5.0,152.12,0,2026-09-09 16:06:02.022715,5.0,6,152.12,2,5,2,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
54369,2.0,3,17.0,2,3,4,3,0,20.0,2,4,1.0,162.2,0,2026-09-09 16:06:02.022715,1.0,4,162.2,4,4,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
54370,2.0,1,15.0,5,2,4,3,0,11.0,0,3,3.0,196.34,0,2026-09-09 16:06:02.022715,3.0,3,196.34,3,3,4,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
54371,2.0,1,8.0,3,3,5,2,0,14.0,2,4,7.0,200.55,1,2026-09-09 16:06:02.022715,7.0,4,200.55,2,4,4,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
54372,5.0,1,7.0,5,4,4,4,0,14.0,3,5,9.0,71.52,1,2026-09-09 16:06:02.022715,9.0,5,71.52,1,5,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
54373,1.0,3,7.0,2,5,5,3,1,16.0,2,5,5.0,177.48,0,2026-09-09 16:06:02.022715,5.0,5,177.48,2,5,3,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
54374,5.0,2,8.0,2,4,1,3,0,18.0,2,2,11.0,140.0,0,2026-09-09 16:06:02.022715,11.0,2,140.0,1,2,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
54375,7.0,1,5.0,3,2,2,5,1,15.0,1,1,4.0,216.23,1,2026-09-09 16:06:02.022715,4.0,1,216.23,3,1,4,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
54376,7.0,1,13.0,1,4,5,4,1,21.0,1,3,2.0,186.47,0,2026-09-09 16:06:02.022715,2.0,3,186.47,4,3,3,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
54377,5.0,1,29.0,1,5,4,5,0,13.0,2,1,3.0,113.2,0,2026-09-09 16:06:02.022715,3.0,1,113.2,3,1,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
54378,18.0,1,11.0,4,3,3,3,0,21.0,0,5,0.0,144.08,0,2026-09-09 16:06:02.022715,0.0,5,144.08,5,5,2,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False
54379,2.0,3,11.0,2,3,5,4,1,14.0,4,2,0.0,242.48,0,2026-09-09 16:06:02.022715,0.0,2,242.48,5,2,5,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
54380,7.0,2,14.0,4,6,5,7,1,11.0,0,8,5.0,183.51,0,2026-09-09 16:06:02.022715,5.0,8,183.51,2,5,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
54381,1.0,1,5.0,3,4,1,1,0,11.0,1,2,1.0,229.6,0,2026-09-09 16:06:02.022715,1.0,2,229.6,4,2,5,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
54382,1.0,1,7.0,4,4,5,2,1,17.0,4,3,3.0,186.9,0,2026-09-09 16:06:02.022715,3.0,3,186.9,3,3,3,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
54383,9.0,3,7.0,3,4,4,3,0,12.0,3,1,6.0,187.5,1,2026-09-09 16:06:02.022715,6.0,1,187.5,2,1,3,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
54384,8.0,1,5.0,3,3,2,4,0,16.0,1,4,2.0,167.94,0,2026-09-09 16:06:02.022715,2.0,4,167.94,4,4,3,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False
54385,21.0,1,25.0,3,3,4,5,0,18.0,2,2,5.0,92.72,0,2026-09-09 16:06:02.022715,5.0,2,92.72,2,2,1,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
54386,8.0,3,16.0,3,4,5,6,1,12.0,3,1,3.0,200.46,0,2026-09-09 16:06:02.022715,3.0,1,200.46,3,1,4,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
54387,32.0,3,17.0,3,3,4,6,0,17.0,2,1,0.0,194.4,0,2026-09-09 16:06:02.022715,0.0,1,194.4,5,1,4,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
54388,0.0,3,9.0,2,3,5,4,0,11.0,4,4,9.0,183.76,0,2026-09-09 16:06:02.022715,9.0,4,183.76,1,4,3,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
54389,1.0,1,12.0,2,1,1,4,0,12.0,3,2,8.0,223.31,0,2026-09-09 16:06:02.022715,8.0,2,223.31,1,2,5,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
54390,0.0,1,8.0,2,5,4,4,0,17.0,3,3,5.0,220.68,0,2026-09-09 16:06:02.022715,5.0,3,220.68,2,3,5,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
54391,2.0,1,9.0,3,5,2,2,0,17.0,1,4,3.0,146.59,0,2026-09-09 16:06:02.022715,3.0,4,146.59,3,4,2,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False
54392,8.0,1,11.0,3,3,1,3,0,15.0,3,9,1.0,128.01,0,2026-09-09 16:06:02.022715,1.0,9,128.01,4,5,1,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
54393,10.0,2,10.0,2,4,4,2,1,13.0,2,2,6.0,177.19,1,2026-09-09 16:06:02.022715,6.0,2,177.19,2,2,3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
54394,0.0,1,11.0,2,2,4,4,0,15.0,1,2,0.0,247.12,0,2026-09-09 16:06:02.022715,0.0,2,247.12,5,2,5,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
54395,29.0,2,5.0,4,3,3,3,0,17.0,0,4,2.0,182.8,0,2026-09-09 16:06:02.022715,2.0,4,182.8,4,4,3,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
54396,18.0,1,5.0,3,3,5,3,1,13.0,5,2,4.0,183.94,0,2026-09-09 16:06:02.022715,4.0,2,183.94,3,2,3,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
54397,4.0,1,8.0,4,4,4,8,0,12.0,2,2,6.0,148.51,0,2026-09-09 16:06:02.022715,6.0,2,148.51,2,2,2,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
54398,1.0,3,9.0,4,3,2,5,0,15.0,1,1,2.0,141.75,0,2026-09-09 16:06:02.022715,2.0,1,141.75,4,1,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
54399,2.0,1,9.0,2,3,5,4,0,20.0,1,2,5.0,170.5,0,2026-09-09 16:06:02.022715,5.0,2,170.5,2,2,3,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
54400,1.0,1,15.0,5,3,2,3,1,12.0,1,8,0.0,206.7,0,2026-09-09 16:06:02.022715,0.0,8,206.7,5,5,4,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False
54401,1.0,1,12.0,2,1,4,8,0,17.0,0,2,6.0,177.09,0,2026-09-09 16:06:02.022715,6.0,2,177.09,2,2,3,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False
54402,7.0,1,13.0,4,5,2,4,0,20.0,3,1,1.0,120.75,1,2026-09-09 16:06:02.022715,1.0,1,120.75,4,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
54403,3.0,1,7.0,3,1,5,4,0,13.0,1,3,0.0,199.76,0,2026-09-09 16:06:02.022715,0.0,3,199.76,5,3,4,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
54404,4.0,1,6.0,3,3,3,3,0,20.0,2,2,5.0,175.63,0,2026-09-09 16:06:02.022715,5.0,2,175.63,2,2,3,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
54405,46.0,2,10.0,3,3,3,1,1,11.0,5,2,0.0,145.14,0,2026-09-09 16:06:02.022715,0.0,2,145.14,5,2,2,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
54406,12.0,3,16.0,4,3,3,4,1,12.0,4,1,3.0,278.97,0,2026-09-09 16:06:02.022715,3.0,1,278.97,3,1,5,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
54407,30.0,1,25.0,3,4,2,5,1,18.0,0,4,10.0,243.59,0,2026-09-09 16:06:02.022715,10.0,4,243.59,1,4,5,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
54408,2.0,1,7.0,3,3,3,2,0,11.0,3,1,2.0,101.06,0,2026-09-09 16:06:02.022715,2.0,1,101.06,4,1,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
54409,5.0,1,25.0,2,3,2,3,0,18.0,2,4,5.0,276.31,0,2026-09-09 16:06:02.022715,5.0,4,276.31,2,4,5,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
54410,8.0,1,5.0,4,2,5,4,1,16.0,0,1,11.0,196.18,0,2026-09-09 16:06:02.022715,11.0,1,196.18,1,1,4,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
54411,1.0,1,5.0,2,2,5,3,0,19.0,1,6,7.0,219.85,0,2026-09-09 16:06:02.022715,7.0,6,219.85,2,5,5,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
54412,0.0,2,9.0,3,3,5,1,0,11.0,0,5,4.0,182.17,1,2026-09-09 16:06:02.022715,4.0,5,182.17,3,5,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
54413,11.0,1,6.0,3,4,3,4,0,17.0,2,3,2.0,177.33,0,2026-09-09 16:06:02.022715,2.0,3,177.33,4,3,3,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
54414,10.0,3,7.0,3,2,1,2,0,14.0,1,4,12.0,174.31,1,2026-09-09 16:06:02.022715,12.0,4,174.31,1,4,3,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
54415,5.0,3,18.0,3,4,1,1,0,19.0,1,1,1.0,191.85,1,2026-09-09 16:06:02.022715,1.0,1,191.85,4,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
54416,7.0,3,17.0,4,4,3,7,0,13.0,1,2,4.0,138.57,0,2026-09-09 16:06:02.022715,4.0,2,138.57,3,2,2,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
54417,5.0,1,12.0,4,3,4,6,0,13.0,3,1,9.0,125.73,1,2026-09-09 16:06:02.022715,9.0,1,125.73,1,1,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
54418,0.0,1,12.0,2,4,5,3,0,19.0,0,3,1.0,188.51,0,2026-09-09 16:06:02.022715,1.0,3,188.51,4,3,4,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
54419,4.0,3,7.0,4,4,4,10,1,16.0,2,1,3.0,149.15,0,2026-09-09 16:06:02.022715,3.0,1,149.15,3,1,2,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
54420,2.0,1,10.0,5,4,5,1,1,17.0,1,1,8.0,178.66,0,2026-09-09 16:06:02.022715,8.0,1,178.66,1,1,3,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
54421,1.0,3,9.0,4,5,3,3,0,17.0,2,6,3.0,182.71,0,2026-09-09 16:06:02.022715,3.0,6,182.71,3,5,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
54422,31.0,1,5.0,4,3,4,3,0,19.0,2,2,4.0,216.5,0,2026-09-09 16:06:02.022715,4.0,2,216.5,3,2,4,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
54423,9.0,1,27.0,3,3,2,2,0,13.0,3,2,3.0,159.54,0,2026-09-09 16:06:02.022715,3.0,2,159.54,3,2,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
54424,13.0,2,9.0,1,3,3,6,0,12.0,1,3,3.0,147.93,0,2026-09-09 16:06:02.022715,3.0,3,147.93,3,3,2,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
54425,4.0,2,5.0,3,2,4,7,0,12.0,1,1,15.0,155.83,0,2026-09-09 16:06:02.022715,15.0,1,155.83,1,1,2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
54426,5.0,2,5.0,3,3,4,7,0,11.0,0,5,8.0,150.31,0,2026-09-09 16:06:02.022715,8.0,5,150.31,1,5,2,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
54427,3.0,3,14.0,4,5,3,7,1,16.0,2,5,5.0,199.05,0,2026-09-09 16:06:02.022715,5.0,5,199.05,2,5,4,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
54428,1.0,1,26.0,3,3,2,1,1,14.0,4,6,5.0,149.73,1,2026-09-09 16:06:02.022715,5.0,6,149.73,2,5,2,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
54429,2.0,1,31.0,4,3,3,2,0,14.0,2,1,0.0,259.66,0,2026-09-09 16:06:02.022715,0.0,1,259.66,5,1,5,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
54430,16.0,3,10.0,3,3,1,5,0,11.0,3,3,7.0,131.47,0,2026-09-09 16:06:02.022715,7.0,3,131.47,2,3,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
54431,11.0,1,9.0,2,3,4,2,0,16.0,4,3,3.0,153.62,0,2026-09-09 16:06:02.022715,3.0,3,153.62,3,3,2,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
54432,8.0,2,11.0,2,3,3,6,0,14.0,1,6,29.0,86.0,1,2026-09-09 16:06:02.022715,29.0,6,86.0,1,5,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
54433,6.0,1,11.0,4,4,3,2,0,18.0,3,4,4.0,144.77,0,2026-09-09 16:06:02.022715,4.0,4,144.77,3,4,2,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
54434,26.0,1,5.0,2,6,4,4,0,15.0,3,3,6.0,185.16,0,2026-09-09 16:06:02.022715,6.0,3,185.16,2,3,3,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
54435,1.0,1,8.0,2,3,4,2,0,14.0,2,5,9.0,180.67,0,2026-09-09 16:06:02.022715,9.0,5,180.67,1,5,3,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
54436,3.0,1,13.0,3,2,4,2,0,17.0,0,4,1.0,150.68,0,2026-09-09 16:06:02.022715,1.0,4,150.68,4,4,2,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False
54437,4.0,3,14.0,4,4,3,3,1,14.0,2,7,4.0,213.58,0,2026-09-09 16:06:02.022715,4.0,7,213.58,3,5,4,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
54438,15.0,2,15.0,3,5,3,4,0,17.0,0,1,19.0,153.4,0,2026-09-09 16:06:02.022715,19.0,1,153.4,1,1,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
54439,49.0,1,11.0,4,5,5,3,0,17.0,0,3,1.0,115.67,0,2026-09-09 16:06:02.022715,1.0,3,115.67,4,3,1,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
54440,3.0,1,5.0,2,4,3,3,0,14.0,3,2,17.0,196.19,0,2026-09-09 16:06:02.022715,17.0,2,196.19,1,2,4,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
54441,21.0,1,10.0,2,3,3,2,0,14.0,1,3,10.0,186.22,0,2026-09-09 16:06:02.022715,10.0,3,186.22,1,3,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
54442,18.0,1,21.0,3,4,5,6,1,20.0,3,4,8.0,157.33,0,2026-09-09 16:06:02.022715,8.0,4,157.33,1,4,2,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
54443,3.0,1,13.0,4,1,2,3,1,15.0,1,3,1.0,166.93,1,2026-09-09 16:06:02.022715,1.0,3,166.93,4,3,3,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
54444,5.0,1,9.0,3,4,4,4,1,11.0,3,2,1.0,201.11,0,2026-09-09 16:06:02.022715,1.0,2,201.11,4,2,4,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
54445,5.0,1,32.0,1,4,3,5,1,16.0,2,2,9.0,257.17,1,2026-09-09 16:06:02.022715,9.0,2,257.17,1,2,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
54446,38.0,1,11.0,3,4,5,4,0,19.0,3,3,5.0,154.01,0,2026-09-09 16:06:02.022715,5.0,3,154.01,2,3,2,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
54447,2.0,1,10.0,4,4,3,2,0,15.0,2,4,4.0,262.42,1,2026-09-09 16:06:02.022715,4.0,4,262.42,3,4,5,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
54448,16.0,1,16.0,2,4,3,2,1,13.0,1,1,14.0,242.55,0,2026-09-09 16:06:02.022715,14.0,1,242.55,1,1,5,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
54449,4.0,1,5.0,2,4,2,7,1,17.0,1,3,1.0,152.51,1,2026-09-09 16:06:02.022715,1.0,3,152.51,4,3,2,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
54450,13.0,1,9.0,3,2,5,1,0,16.0,4,2,15.0,162.34,0,2026-09-09 16:06:02.022715,15.0,2,162.34,1,2,2,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
54451,5.0,1,10.0,1,5,4,5,0,14.0,4,4,4.0,303.37,0,2026-09-09 16:06:02.022715,4.0,4,303.37,3,4,5,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
54452,9.0,3,5.0,3,4,1,5,0,16.0,1,5,1.0,111.15,0,2026-09-09 16:06:02.022715,1.0,5,111.15,4,5,1,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
54453,18.0,1,12.0,1,4,4,4,0,14.0,0,2,3.0,148.96,0,2026-09-09 16:06:02.022715,3.0,2,148.96,3,2,2,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
54454,16.0,3,14.0,2,3,1,3,0,23.0,1,1,7.0,145.06,0,2026-09-09 16:06:02.022715,7.0,1,145.06,2,1,2,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
54455,20.0,1,8.0,3,5,2,5,1,17.0,3,1,0.0,66.13,0,2026-09-09 16:06:02.022715,0.0,1,66.13,5,1,1,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False
54456,1.0,3,16.0,2,3,4,3,0,19.0,3,7,13.0,234.56,0,2026-09-09 16:06:02.022715,13.0,7,234.56,1,5,5,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
54457,12.0,1,19.0,2,4,3,4,0,14.0,3,3,1.0,213.69,0,2026-09-09 16:06:02.022715,1.0,3,213.69,4,3,4,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
54458,2.0,2,21.0,4,6,5,2,1,19.0,1,4,0.0,197.94,0,2026-09-09 16:06:02.022715,0.0,4,197.94,5,4,4,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
54459,5.0,1,5.0,1,5,4,2,1,15.0,1,1,6.0,223.24,1,2026-09-09 16:06:02.022715,6.0,1,223.24,2,1,5,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
54460,8.0,2,12.0,3,4,5,2,1,17.0,5,2,3.0,192.17,1,2026-09-09 16:06:02.022715,3.0,2,192.17,3,2,4,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
54461,5.0,1,15.0,4,2,5,2,1,18.0,0,4,2.0,225.18,0,2026-09-09 16:06:02.022715,2.0,4,225.18,4,4,5,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False
54462,7.0,1,12.0,2,6,3,3,0,16.0,2,2,4.0,263.2,0,2026-09-09 16:06:02.022715,4.0,2,263.2,3,2,5,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
54463,57.0,2,19.0,2,6,5,6,1,13.0,2,2,1.0,183.89,0,2026-09-09 16:06:02.022715,1.0,2,183.89,4,2,3,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
54464,1.0,1,12.0,3,2,5,2,0,13.0,1,4,0.0,325.0,0,2026-09-09 16:06:02.022715,0.0,4,325.0,5,4,5,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False
54465,11.0,3,5.0,3,3,5,2,0,12.0,2,2,3.0,175.62,0,2026-09-09 16:06:02.022715,3.0,2,175.62,3,2,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
54466,5.0,1,19.0,3,3,1,1,0,11.0,3,5,3.0,113.84,0,2026-09-09 16:06:02.022715,3.0,5,113.84,3,5,1,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
54467,1.0,1,11.0,4,2,5,9,0,18.0,3,8,1.0,189.38,0,2026-09-09 16:06:02.022715,1.0,8,189.38,4,5,4,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
54468,2.0,2,25.0,2,2,1,3,0,14.0,2,5,3.0,250.34,0,2026-09-09 16:06:02.022715,3.0,5,250.34,3,5,5,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
54469,30.0,1,5.0,3,3,3,1,0,18.0,1,3,7.0,209.75,0,2026-09-09 16:06:02.022715,7.0,3,209.75,2,3,4,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
54470,21.0,1,12.0,4,6,3,4,0,12.0,0,6,14.0,171.62,0,2026-09-09 16:06:02.022715,14.0,6,171.62,1,5,3,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
54471,24.0,2,24.0,2,1,5,4,0,15.0,2,6,7.0,216.64,0,2026-09-09 16:06:02.022715,7.0,6,216.64,2,5,4,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
54472,48.0,2,12.0,2,5,3,2,0,15.0,1,1,2.0,182.35,0,2026-09-09 16:06:02.022715,2.0,1,182.35,4,1,3,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
54473,2.0,3,17.0,3,5,4,11,0,14.0,2,2,2.0,148.02,0,2026-09-09 16:06:02.022715,2.0,2,148.02,4,2,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
