customer_id,churn_risk_pct,risk_tier,tenure_months,satisfaction_score,complaint_status,prefered_order_cat,preferred_payment_mode,day_since_last_order,order_count,cashback_amount,rfm_segment,r_score,f_score,m_score,recommended_action
52248,9.31,Low,18.0,3,No,Mobile Phone,Credit Card,4.0,2,227.67,Potential Loyalist,3,2,5,Standard Loyalty Nurture
50507,9.3,Low,24.0,1,No,Mobile Phone,E wallet,6.0,6,165.75,At Risk,2,5,3,Standard Loyalty Nurture
55024,9.27,Low,13.0,5,No,Fashion,UPI,2.0,3,104.38,Loyal Customers,4,4,1,Standard Loyalty Nurture
50012,9.22,Low,35.0,5,No,Fashion,Debit Card,9.0,2,70.02,Hibernating,1,1,1,Standard Loyalty Nurture
52210,9.22,Low,24.0,4,No,Laptop & Accessory,E wallet,3.0,3,95.86,Loyal Customers,3,3,1,Standard Loyalty Nurture
54339,9.22,Low,5.0,4,No,Laptop & Accessory,E wallet,1.0,1,232.12,Potential Loyalist,4,1,5,Standard Loyalty Nurture
50421,9.21,Low,16.0,5,No,Mobile Phone,Credit Card,5.0,7,202.39,At Risk,2,5,4,Standard Loyalty Nurture
53325,9.21,Low,15.0,3,No,Others,E wallet,3.0,2,139.75,Potential Loyalist,3,2,2,Standard Loyalty Nurture
54968,9.2,Low,13.0,1,No,Laptop & Accessory,UPI,3.0,3,189.52,Loyal Customers,3,4,4,Standard Loyalty Nurture
55622,9.19,Low,24.0,5,No,Laptop & Accessory,COD,4.0,5,209.18,Loyal Customers,3,5,4,Standard Loyalty Nurture
53056,9.17,Low,35.0,3,No,Laptop & Accessory,COD,10.0,3,274.47,At Risk,1,3,5,Standard Loyalty Nurture
54967,9.15,Low,34.0,2,No,Laptop & Accessory,Debit Card,9.0,1,238.25,Promising,1,1,5,Standard Loyalty Nurture
50861,9.14,Low,15.0,4,No,Mobile Phone,Debit Card,14.0,2,205.65,Need Attention,1,2,4,Standard Loyalty Nurture
51007,9.14,Low,12.0,2,No,Laptop & Accessory,Debit Card,3.0,5,162.2,Loyal Customers,3,5,2,Standard Loyalty Nurture
51335,9.13,Low,37.0,4,No,Fashion,Debit Card,10.0,1,182.36,Promising,1,1,3,Standard Loyalty Nurture
52352,9.13,Low,24.0,5,No,Laptop & Accessory,Credit Card,1.0,2,185.37,Potential Loyalist,5,2,3,Standard Loyalty Nurture
53681,9.13,Low,14.0,5,No,Mobile Phone,Debit Card,22.0,4,100.73,At Risk,1,4,1,Standard Loyalty Nurture
53956,9.13,Low,20.0,4,No,Others,Debit Card,6.0,5,187.89,At Risk,2,5,3,Standard Loyalty Nurture
55184,9.12,Low,27.0,1,No,Mobile Phone,Credit Card,4.0,4,90.96,Loyal Customers,3,4,1,Standard Loyalty Nurture
55484,9.12,Low,13.0,5,No,Grocery,UPI,9.0,4,215.39,At Risk,1,4,4,Standard Loyalty Nurture
52268,9.11,Low,12.0,4,No,Mobile Phone,COD,1.0,2,126.45,Potential Loyalist,5,2,1,Standard Loyalty Nurture
50812,9.1,Low,18.0,5,No,Fashion,Credit Card,7.0,3,200.59,At Risk,2,3,4,Standard Loyalty Nurture
54471,9.09,Low,24.0,5,No,Mobile Phone,E wallet,7.0,6,216.64,At Risk,2,5,4,Standard Loyalty Nurture
54291,9.08,Low,8.0,4,No,Grocery,Debit Card,9.0,1,255.32,Promising,1,1,5,Standard Loyalty Nurture
52084,9.07,Low,24.0,3,No,Laptop & Accessory,Debit Card,0.0,2,117.85,Potential Loyalist,5,2,1,Standard Loyalty Nurture
50615,9.05,Low,21.0,4,No,Laptop & Accessory,E wallet,3.0,4,119.82,Loyal Customers,3,4,1,Standard Loyalty Nurture
55379,9.05,Low,17.0,4,No,Mobile Phone,Debit Card,5.0,5,116.61,At Risk,2,5,1,Standard Loyalty Nurture
50053,9.03,Low,28.0,3,No,Others,Debit Card,10.0,4,236.74,At Risk,1,4,5,Standard Loyalty Nurture
52171,9.03,Low,12.0,3,No,Mobile Phone,E wallet,0.0,2,140.11,Potential Loyalist,5,2,2,Standard Loyalty Nurture
53645,9.03,Low,14.0,3,No,Grocery,Debit Card,3.0,4,125.56,Loyal Customers,3,4,1,Standard Loyalty Nurture
50386,9.02,Low,16.0,5,No,Fashion,E wallet,5.0,1,283.2,Promising,2,1,5,Standard Loyalty Nurture
54756,9.02,Low,20.0,5,No,Mobile Phone,Credit Card,15.0,4,202.64,At Risk,1,4,4,Standard Loyalty Nurture
51925,9.01,Low,16.0,3,No,Fashion,Debit Card,1.0,5,132.88,Loyal Customers,5,5,1,Standard Loyalty Nurture
50350,9.0,Low,10.0,5,No,Laptop & Accessory,Debit Card,1.0,2,224.36,Potential Loyalist,5,2,5,Standard Loyalty Nurture
51099,8.99,Low,15.0,5,No,Others,Credit Card,1.0,5,153.73,Loyal Customers,5,5,2,Standard Loyalty Nurture
53300,8.99,Low,16.0,3,No,Fashion,COD,3.0,7,200.94,Loyal Customers,3,5,4,Standard Loyalty Nurture
50273,8.98,Low,20.0,2,No,Laptop & Accessory,E wallet,1.0,3,212.07,Loyal Customers,5,3,4,Standard Loyalty Nurture
52476,8.98,Low,20.0,3,No,Mobile Phone,COD,14.0,3,207.23,At Risk,1,3,4,Standard Loyalty Nurture
52024,8.97,Low,1.0,5,No,Fashion,UPI,0.0,3,189.71,Loyal Customers,5,3,4,Standard Loyalty Nurture
52507,8.97,Low,19.0,1,No,Laptop & Accessory,E wallet,6.0,3,188.9,At Risk,2,3,4,Standard Loyalty Nurture
52986,8.97,Low,34.0,3,No,Fashion,Debit Card,14.0,4,127.96,At Risk,1,4,1,Standard Loyalty Nurture
53046,8.96,Low,12.0,3,No,Laptop & Accessory,Credit Card,4.0,3,156.72,Loyal Customers,3,3,2,Standard Loyalty Nurture
50626,8.95,Low,5.0,4,No,Mobile Phone,Debit Card,4.0,3,250.98,Loyal Customers,3,3,5,Standard Loyalty Nurture
50118,8.94,Low,2.0,5,No,Laptop & Accessory,COD,3.0,2,250.07,Potential Loyalist,3,1,5,Standard Loyalty Nurture
51574,8.94,Low,20.0,4,No,Fashion,Credit Card,7.0,3,194.14,At Risk,2,3,4,Standard Loyalty Nurture
54051,8.92,Low,27.0,1,No,Mobile Phone,Debit Card,2.0,1,249.87,Potential Loyalist,4,1,5,Standard Loyalty Nurture
55358,8.92,Low,38.0,5,No,Mobile Phone,Debit Card,0.0,7,163.7,Loyal Customers,5,5,2,Standard Loyalty Nurture
52375,8.91,Low,11.0,5,No,Others,Debit Card,1.0,2,214.17,Potential Loyalist,5,2,4,Standard Loyalty Nurture
50973,8.9,Low,13.0,4,No,Fashion,Debit Card,15.0,4,227.37,At Risk,1,4,5,Standard Loyalty Nurture
52658,8.89,Low,19.0,4,No,Others,Debit Card,3.0,3,167.39,Loyal Customers,3,3,3,Standard Loyalty Nurture
53806,8.89,Low,35.0,3,No,Laptop & Accessory,Debit Card,5.0,2,201.07,Need Attention,2,2,4,Standard Loyalty Nurture
52575,8.88,Low,3.0,4,No,Fashion,COD,1.0,3,241.14,Loyal Customers,5,3,5,Standard Loyalty Nurture
53081,8.87,Low,13.0,4,No,Fashion,Debit Card,2.0,1,148.64,Potential Loyalist,4,1,2,Standard Loyalty Nurture
52662,8.86,Low,21.0,4,No,Mobile Phone,Credit Card,7.0,7,77.76,At Risk,2,5,1,Standard Loyalty Nurture
50510,8.85,Low,13.0,3,No,Laptop & Accessory,Debit Card,4.0,6,157.11,Loyal Customers,3,5,2,Standard Loyalty Nurture
51654,8.84,Low,4.0,5,No,Others,UPI,1.0,1,211.46,Potential Loyalist,5,1,4,Standard Loyalty Nurture
52929,8.83,Low,14.0,4,No,Fashion,UPI,0.0,6,178.01,Loyal Customers,5,5,3,Standard Loyalty Nurture
54570,8.82,Low,20.0,3,No,Laptop & Accessory,Debit Card,2.0,4,130.13,Loyal Customers,4,4,1,Standard Loyalty Nurture
50368,8.81,Low,24.0,3,No,Mobile Phone,E wallet,1.0,1,174.13,Potential Loyalist,5,1,3,Standard Loyalty Nurture
50559,8.81,Low,14.0,4,No,Fashion,UPI,5.0,1,172.77,Promising,2,1,3,Standard Loyalty Nurture
50759,8.81,Low,22.0,4,No,Mobile Phone,E wallet,7.0,2,109.44,Hibernating,2,2,1,Standard Loyalty Nurture
51687,8.8,Low,26.0,3,No,Laptop & Accessory,Debit Card,0.0,6,154.37,Loyal Customers,5,5,2,Standard Loyalty Nurture
51044,8.79,Low,10.0,5,No,Mobile Phone,Debit Card,0.0,4,239.63,Champions,5,4,5,Standard Loyalty Nurture
50743,8.77,Low,14.0,3,No,Grocery,E wallet,0.0,4,154.66,Loyal Customers,5,4,2,Standard Loyalty Nurture
51570,8.77,Low,6.0,5,No,Laptop & Accessory,Debit Card,2.0,3,197.28,Loyal Customers,4,3,4,Standard Loyalty Nurture
52430,8.77,Low,22.0,3,No,Fashion,COD,0.0,1,114.55,Potential Loyalist,5,1,1,Standard Loyalty Nurture
54353,8.77,Low,5.0,4,No,Mobile Phone,Debit Card,1.0,3,244.71,Loyal Customers,4,3,5,Standard Loyalty Nurture
50242,8.76,Low,31.0,4,No,Mobile Phone,E wallet,1.0,2,161.26,Potential Loyalist,5,2,2,Standard Loyalty Nurture
51824,8.76,Low,15.0,3,No,Mobile Phone,Debit Card,10.0,1,207.76,Promising,1,1,4,Standard Loyalty Nurture
54792,8.76,Low,31.0,3,No,Others,Debit Card,4.0,4,144.28,Loyal Customers,3,4,2,Standard Loyalty Nurture
54762,8.75,Low,43.0,2,Yes (Active Ticket),Laptop & Accessory,UPI,1.0,1,203.07,Potential Loyalist,4,1,4,Standard Loyalty Nurture
51004,8.73,Low,13.0,5,No,Grocery,E wallet,6.0,2,186.96,Need Attention,2,2,3,Standard Loyalty Nurture
53129,8.69,Low,30.0,4,No,Laptop & Accessory,E wallet,1.0,1,233.39,Potential Loyalist,5,1,5,Standard Loyalty Nurture
54224,8.69,Low,17.0,3,No,Laptop & Accessory,Credit Card,9.0,5,158.35,At Risk,1,5,2,Standard Loyalty Nurture
54625,8.69,Low,29.0,4,No,Laptop & Accessory,Credit Card,2.0,2,132.12,Potential Loyalist,4,2,1,Standard Loyalty Nurture
50353,8.67,Low,11.0,4,No,Laptop & Accessory,UPI,2.0,2,200.4,Potential Loyalist,4,2,4,Standard Loyalty Nurture
52167,8.67,Low,10.0,5,No,Laptop & Accessory,E wallet,2.0,3,185.69,Loyal Customers,4,3,3,Standard Loyalty Nurture
53903,8.67,Low,25.0,3,No,Fashion,E wallet,7.0,4,241.85,At Risk,2,4,5,Standard Loyalty Nurture
51371,8.66,Low,36.0,3,No,Laptop & Accessory,E wallet,0.0,1,176.14,Potential Loyalist,5,1,3,Standard Loyalty Nurture
51141,8.65,Low,17.0,5,No,Mobile Phone,Credit Card,3.0,6,211.16,Loyal Customers,3,5,4,Standard Loyalty Nurture
52153,8.64,Low,12.0,1,No,Fashion,E wallet,2.0,5,152.06,Loyal Customers,4,5,2,Standard Loyalty Nurture
51085,8.63,Low,29.0,2,No,Laptop & Accessory,Debit Card,1.0,1,137.1,Potential Loyalist,5,1,2,Standard Loyalty Nurture
50772,8.61,Low,19.0,4,No,Fashion,Credit Card,2.0,4,229.06,Champions,4,4,5,Standard Loyalty Nurture
51244,8.6,Low,19.0,4,No,Fashion,Credit Card,7.0,6,269.0,At Risk,2,5,5,Standard Loyalty Nurture
50801,8.59,Low,12.0,3,No,Fashion,COD,1.0,5,173.48,Loyal Customers,5,5,3,Standard Loyalty Nurture
51972,8.58,Low,18.0,3,No,Fashion,COD,7.0,6,234.65,At Risk,2,5,5,Standard Loyalty Nurture
55388,8.58,Low,34.0,5,Yes (Active Ticket),Grocery,UPI,2.0,4,104.68,Loyal Customers,4,4,1,Standard Loyalty Nurture
55433,8.58,Low,11.0,5,No,Fashion,Debit Card,4.0,3,189.53,Loyal Customers,3,4,4,Standard Loyalty Nurture
52539,8.56,Low,14.0,4,No,Mobile Phone,E wallet,4.0,2,167.89,Potential Loyalist,3,2,3,Standard Loyalty Nurture
50518,8.55,Low,17.0,5,No,Laptop & Accessory,Debit Card,2.0,1,139.06,Potential Loyalist,4,1,2,Standard Loyalty Nurture
54672,8.53,Low,21.0,2,No,Laptop & Accessory,Debit Card,4.0,5,123.68,Loyal Customers,3,5,1,Standard Loyalty Nurture
51123,8.51,Low,20.0,4,No,Laptop & Accessory,Debit Card,1.0,1,270.25,Potential Loyalist,5,1,5,Standard Loyalty Nurture
55589,8.51,Low,26.0,3,No,Laptop & Accessory,Debit Card,6.0,2,189.38,At Risk,2,3,4,Standard Loyalty Nurture
50948,8.5,Low,23.0,3,No,Laptop & Accessory,Debit Card,4.0,9,207.7,Loyal Customers,3,5,4,Standard Loyalty Nurture
55000,8.5,Low,9.0,4,No,Mobile Phone,COD,1.0,2,277.94,Potential Loyalist,4,2,5,Standard Loyalty Nurture
54191,8.49,Low,14.0,3,No,Grocery,Debit Card,9.0,1,232.59,Promising,1,1,5,Standard Loyalty Nurture
54546,8.48,Low,17.0,2,No,Others,Debit Card,2.0,3,178.11,Loyal Customers,4,3,3,Standard Loyalty Nurture
50257,8.47,Low,28.0,3,No,Others,Debit Card,1.0,5,238.96,Champions,5,5,5,Standard Loyalty Nurture
51854,8.47,Low,19.0,2,No,Laptop & Accessory,COD,1.0,4,195.36,Champions,5,4,4,Standard Loyalty Nurture
53532,8.46,Low,16.0,4,No,Grocery,E wallet,6.0,1,207.22,Promising,2,1,4,Standard Loyalty Nurture
52582,8.45,Low,22.0,3,No,Laptop & Accessory,Debit Card,1.0,4,193.56,Champions,5,4,4,Standard Loyalty Nurture
53614,8.45,Low,16.0,5,No,Mobile Phone,Credit Card,8.0,3,190.27,At Risk,1,3,4,Standard Loyalty Nurture
50535,8.44,Low,15.0,1,No,Fashion,Credit Card,8.0,5,186.23,At Risk,2,5,3,Standard Loyalty Nurture
50046,8.43,Low,11.0,3,No,Laptop & Accessory,Debit Card,3.0,5,146.85,Loyal Customers,4,5,2,Standard Loyalty Nurture
51782,8.41,Low,23.0,3,No,Fashion,E wallet,2.0,2,149.24,Potential Loyalist,4,2,2,Standard Loyalty Nurture
53000,8.41,Low,21.0,2,No,Laptop & Accessory,UPI,7.0,3,148.28,At Risk,2,3,2,Standard Loyalty Nurture
53900,8.41,Low,19.0,4,No,Mobile Phone,Debit Card,4.0,7,187.02,Loyal Customers,3,5,3,Standard Loyalty Nurture
54330,8.41,Low,17.0,4,No,Grocery,Credit Card,13.0,3,151.57,At Risk,1,3,2,Standard Loyalty Nurture
55109,8.41,Low,15.0,3,No,Others,Credit Card,1.0,2,199.08,Potential Loyalist,4,2,4,Standard Loyalty Nurture
52423,8.4,Low,14.0,4,No,Laptop & Accessory,Debit Card,1.0,5,136.62,Loyal Customers,5,5,2,Standard Loyalty Nurture
53131,8.4,Low,16.0,4,No,Grocery,Debit Card,0.0,4,162.93,Loyal Customers,5,4,2,Standard Loyalty Nurture
53493,8.4,Low,21.0,4,No,Fashion,UPI,12.0,5,179.54,At Risk,1,5,3,Standard Loyalty Nurture
54597,8.4,Low,14.0,5,No,Laptop & Accessory,Credit Card,1.0,3,234.44,Loyal Customers,4,3,5,Standard Loyalty Nurture
52923,8.39,Low,17.0,1,No,Laptop & Accessory,Debit Card,1.0,4,167.95,Loyal Customers,5,4,3,Standard Loyalty Nurture
50537,8.38,Low,19.0,3,No,Mobile Phone,Debit Card,1.0,1,207.13,Potential Loyalist,5,1,4,Standard Loyalty Nurture
51905,8.38,Low,14.0,2,No,Fashion,Debit Card,2.0,4,153.36,Loyal Customers,4,4,2,Standard Loyalty Nurture
53599,8.38,Low,5.0,4,No,Grocery,Debit Card,1.0,2,232.89,Potential Loyalist,4,2,5,Standard Loyalty Nurture
50708,8.36,Low,17.0,3,No,Others,Credit Card,0.0,4,147.74,Loyal Customers,5,4,2,Standard Loyalty Nurture
52803,8.36,Low,29.0,5,No,Laptop & Accessory,Credit Card,1.0,6,135.23,Loyal Customers,5,5,1,Standard Loyalty Nurture
50218,8.35,Low,14.0,3,No,Mobile Phone,Debit Card,4.0,2,205.85,Potential Loyalist,3,2,4,Standard Loyalty Nurture
51156,8.35,Low,14.0,5,No,Grocery,Debit Card,14.0,3,209.47,At Risk,1,3,4,Standard Loyalty Nurture
51620,8.33,Low,13.0,3,No,Mobile Phone,Debit Card,1.0,2,170.77,Potential Loyalist,5,2,3,Standard Loyalty Nurture
55359,8.33,Low,19.0,4,No,Fashion,Debit Card,1.0,3,133.75,Loyal Customers,4,4,1,Standard Loyalty Nurture
50082,8.31,Low,10.0,4,No,Laptop & Accessory,E wallet,5.0,4,202.32,Loyal Customers,3,4,4,Standard Loyalty Nurture
51578,8.31,Low,10.0,5,No,Grocery,Debit Card,2.0,3,281.74,Loyal Customers,4,3,5,Standard Loyalty Nurture
52528,8.3,Low,32.0,5,Yes (Active Ticket),Laptop & Accessory,E wallet,1.0,3,159.42,Loyal Customers,5,3,2,Standard Loyalty Nurture
54518,8.29,Low,23.0,3,No,Others,Debit Card,5.0,3,165.04,At Risk,2,3,3,Standard Loyalty Nurture
53575,8.28,Low,22.0,2,No,Fashion,Debit Card,7.0,3,163.49,At Risk,2,3,2,Standard Loyalty Nurture
53651,8.28,Low,15.0,5,No,Mobile Phone,Credit Card,1.0,6,168.65,Loyal Customers,4,5,3,Standard Loyalty Nurture
52003,8.26,Low,24.0,2,No,Mobile Phone,Credit Card,5.0,5,175.68,At Risk,2,5,3,Standard Loyalty Nurture
52428,8.26,Low,31.0,4,No,Fashion,Credit Card,1.0,7,163.47,Loyal Customers,5,5,2,Standard Loyalty Nurture
50019,8.25,Low,6.0,5,No,Mobile Phone,Debit Card,1.0,3,218.13,Loyal Customers,5,3,5,Standard Loyalty Nurture
53060,8.24,Low,30.0,1,No,Others,E wallet,0.0,4,89.42,Loyal Customers,5,4,1,Standard Loyalty Nurture
53132,8.23,Low,17.0,5,No,Laptop & Accessory,E wallet,6.0,3,241.56,At Risk,2,3,5,Standard Loyalty Nurture
53777,8.22,Low,17.0,5,No,Grocery,Debit Card,2.0,3,204.95,Loyal Customers,4,3,4,Standard Loyalty Nurture
52755,8.2,Low,25.0,2,No,Laptop & Accessory,Debit Card,3.0,2,128.08,Potential Loyalist,3,2,1,Standard Loyalty Nurture
54991,8.2,Low,37.0,2,No,Mobile Phone,COD,1.0,4,241.0,Champions,4,4,5,Standard Loyalty Nurture
50619,8.19,Low,16.0,4,No,Fashion,Debit Card,2.0,6,207.52,Champions,4,5,4,Standard Loyalty Nurture
51640,8.19,Low,26.0,2,No,Fashion,Debit Card,2.0,3,114.38,Loyal Customers,4,3,1,Standard Loyalty Nurture
53320,8.19,Low,15.0,3,No,Mobile Phone,Debit Card,13.0,4,223.31,At Risk,1,4,5,Standard Loyalty Nurture
55490,8.19,Low,25.0,5,No,Laptop & Accessory,UPI,0.0,5,131.09,Loyal Customers,5,5,1,Standard Loyalty Nurture
52826,8.18,Low,19.0,4,No,Fashion,UPI,4.0,1,156.96,Potential Loyalist,3,1,2,Standard Loyalty Nurture
54037,8.17,Low,38.0,5,No,Laptop & Accessory,Credit Card,2.0,4,115.09,Loyal Customers,4,4,1,Standard Loyalty Nurture
52373,8.15,Low,12.0,3,No,Mobile Phone,Credit Card,3.0,4,194.34,Loyal Customers,3,4,4,Standard Loyalty Nurture
54139,8.15,Low,11.0,4,No,Fashion,E wallet,1.0,4,189.65,Champions,4,4,4,Standard Loyalty Nurture
53925,8.14,Low,46.0,1,No,Laptop & Accessory,Debit Card,7.0,4,157.12,At Risk,2,4,2,Standard Loyalty Nurture
54117,8.13,Low,25.0,4,No,Fashion,Credit Card,2.0,3,117.48,Loyal Customers,4,3,1,Standard Loyalty Nurture
51302,8.11,Low,28.0,5,No,Others,E wallet,6.0,1,170.16,Promising,2,1,3,Standard Loyalty Nurture
50489,8.09,Low,30.0,1,No,Grocery,Debit Card,1.0,4,169.43,Loyal Customers,5,4,3,Standard Loyalty Nurture
54827,8.08,Low,12.0,4,No,Others,COD,1.0,5,162.85,Loyal Customers,4,5,2,Standard Loyalty Nurture
54322,8.06,Low,27.0,1,No,Fashion,Debit Card,2.0,2,217.02,Potential Loyalist,4,2,4,Standard Loyalty Nurture
50119,8.05,Low,22.0,2,No,Mobile Phone,UPI,3.0,1,206.18,Potential Loyalist,3,1,4,Standard Loyalty Nurture
52174,8.03,Low,19.0,3,No,Mobile Phone,E wallet,3.0,7,227.52,Loyal Customers,3,5,5,Standard Loyalty Nurture
52974,8.03,Low,13.0,3,No,Mobile Phone,Debit Card,1.0,2,208.04,Potential Loyalist,5,2,4,Standard Loyalty Nurture
55342,8.03,Low,30.0,3,No,Others,UPI,3.0,2,152.89,Potential Loyalist,3,2,2,Standard Loyalty Nurture
54583,8.0,Low,15.0,4,No,Laptop & Accessory,COD,0.0,1,204.44,Potential Loyalist,5,1,4,Standard Loyalty Nurture
55369,7.98,Low,15.0,3,No,Fashion,Debit Card,3.0,7,226.01,Loyal Customers,3,5,5,Standard Loyalty Nurture
51563,7.97,Low,15.0,4,No,Laptop & Accessory,UPI,3.0,2,174.84,Potential Loyalist,3,2,3,Standard Loyalty Nurture
51828,7.97,Low,35.0,4,No,Fashion,Debit Card,1.0,8,175.42,Loyal Customers,5,5,3,Standard Loyalty Nurture
51054,7.96,Low,16.0,3,No,Laptop & Accessory,Debit Card,1.0,2,199.18,Potential Loyalist,5,2,4,Standard Loyalty Nurture
51513,7.96,Low,31.0,3,No,Laptop & Accessory,Debit Card,12.0,3,226.89,At Risk,1,3,5,Standard Loyalty Nurture
50299,7.94,Low,10.0,5,No,Grocery,Credit Card,2.0,4,170.2,Loyal Customers,4,4,3,Standard Loyalty Nurture
50499,7.94,Low,37.0,4,No,Laptop & Accessory,Debit Card,5.0,2,187.1,Need Attention,2,2,3,Standard Loyalty Nurture
54150,7.94,Low,15.0,3,No,Mobile Phone,Credit Card,3.0,7,140.68,Loyal Customers,3,5,2,Standard Loyalty Nurture
54657,7.94,Low,18.0,3,No,Grocery,UPI,2.0,7,179.64,Loyal Customers,4,5,3,Standard Loyalty Nurture
50932,7.91,Low,18.0,3,No,Mobile Phone,UPI,4.0,8,210.02,Loyal Customers,3,5,4,Standard Loyalty Nurture
51551,7.9,Low,30.0,3,No,Laptop & Accessory,Debit Card,11.0,4,229.85,At Risk,1,4,5,Standard Loyalty Nurture
53515,7.9,Low,19.0,4,No,Laptop & Accessory,Credit Card,1.0,5,171.54,Loyal Customers,4,5,3,Standard Loyalty Nurture
50711,7.88,Low,14.0,5,No,Laptop & Accessory,Credit Card,6.0,5,240.13,At Risk,2,5,5,Standard Loyalty Nurture
51278,7.87,Low,43.0,5,No,Laptop & Accessory,E wallet,2.0,2,116.95,Potential Loyalist,4,2,1,Standard Loyalty Nurture
51979,7.87,Low,21.0,5,No,Laptop & Accessory,Debit Card,2.0,4,130.59,Loyal Customers,4,4,1,Standard Loyalty Nurture
50500,7.85,Low,43.0,5,No,Mobile Phone,Credit Card,7.0,2,188.03,Need Attention,2,2,3,Standard Loyalty Nurture
52277,7.84,Low,14.0,4,No,Grocery,E wallet,1.0,1,209.55,Potential Loyalist,5,1,4,Standard Loyalty Nurture
54347,7.83,Low,16.0,5,No,Laptop & Accessory,UPI,0.0,2,98.9,Potential Loyalist,5,2,1,Standard Loyalty Nurture
54424,7.83,Low,13.0,3,No,Mobile Phone,Debit Card,3.0,3,147.93,Loyal Customers,3,3,2,Standard Loyalty Nurture
55218,7.82,Low,14.0,2,No,Laptop & Accessory,Debit Card,3.0,4,219.01,Loyal Customers,3,4,5,Standard Loyalty Nurture
50532,7.81,Low,61.0,3,No,Laptop & Accessory,Debit Card,3.0,2,171.19,Potential Loyalist,3,2,3,Standard Loyalty Nurture
53923,7.81,Low,15.0,3,No,Grocery,Debit Card,4.0,2,181.99,Potential Loyalist,3,2,3,Standard Loyalty Nurture
51916,7.78,Low,13.0,5,No,Mobile Phone,Debit Card,12.0,4,257.45,At Risk,1,4,5,Standard Loyalty Nurture
50248,7.77,Low,34.0,1,No,Laptop & Accessory,Debit Card,2.0,3,173.38,Loyal Customers,4,3,3,Standard Loyalty Nurture
52543,7.75,Low,19.0,5,No,Fashion,E wallet,1.0,6,164.0,Loyal Customers,5,5,3,Standard Loyalty Nurture
54089,7.75,Low,19.0,2,No,Laptop & Accessory,UPI,5.0,6,157.78,At Risk,2,5,2,Standard Loyalty Nurture
54603,7.74,Low,24.0,2,No,Grocery,Credit Card,2.0,3,238.28,Loyal Customers,4,3,5,Standard Loyalty Nurture
52034,7.73,Low,36.0,3,No,Others,Credit Card,2.0,4,121.94,Loyal Customers,4,4,1,Standard Loyalty Nurture
53829,7.73,Low,18.0,4,No,Fashion,Debit Card,12.0,2,182.09,Need Attention,1,2,3,Standard Loyalty Nurture
50720,7.72,Low,13.0,3,No,Fashion,Credit Card,7.0,3,142.26,At Risk,2,3,2,Standard Loyalty Nurture
54683,7.72,Low,28.0,3,No,Mobile Phone,Credit Card,5.0,2,81.06,Hibernating,2,2,1,Standard Loyalty Nurture
50800,7.71,Low,26.0,2,No,Laptop & Accessory,E wallet,0.0,3,251.78,Loyal Customers,5,3,5,Standard Loyalty Nurture
52107,7.69,Low,19.0,3,No,Laptop & Accessory,Debit Card,1.0,5,226.16,Champions,5,5,5,Standard Loyalty Nurture
51559,7.66,Low,18.0,1,No,Laptop & Accessory,Debit Card,3.0,4,228.41,Loyal Customers,3,4,5,Standard Loyalty Nurture
51237,7.65,Low,20.0,1,No,Mobile Phone,Debit Card,8.0,3,252.79,At Risk,2,3,5,Standard Loyalty Nurture
52789,7.65,Low,30.0,4,No,Laptop & Accessory,Debit Card,4.0,3,159.89,Loyal Customers,3,3,2,Standard Loyalty Nurture
51903,7.63,Low,14.0,4,No,Others,Credit Card,4.0,4,195.58,Loyal Customers,3,4,4,Standard Loyalty Nurture
52996,7.63,Low,20.0,3,No,Laptop & Accessory,Debit Card,1.0,4,114.46,Loyal Customers,5,4,1,Standard Loyalty Nurture
50918,7.61,Low,30.0,3,No,Laptop & Accessory,Debit Card,1.0,5,175.07,Loyal Customers,5,5,3,Standard Loyalty Nurture
53619,7.61,Low,16.0,5,No,Fashion,COD,8.0,5,196.23,At Risk,1,5,4,Standard Loyalty Nurture
53359,7.6,Low,17.0,2,No,Mobile Phone,Credit Card,1.0,3,246.95,Loyal Customers,5,3,5,Standard Loyalty Nurture
52326,7.59,Low,31.0,3,No,Fashion,Debit Card,6.0,4,115.1,At Risk,2,4,1,Standard Loyalty Nurture
50193,7.58,Low,23.0,3,No,Laptop & Accessory,E wallet,5.0,3,157.22,Loyal Customers,3,3,2,Standard Loyalty Nurture
53020,7.55,Low,15.0,5,No,Mobile Phone,E wallet,0.0,1,168.19,Potential Loyalist,5,1,3,Standard Loyalty Nurture
51831,7.53,Low,39.0,5,No,Mobile Phone,Debit Card,5.0,2,200.57,Need Attention,2,2,4,Standard Loyalty Nurture
54472,7.52,Low,48.0,3,No,Mobile Phone,Debit Card,2.0,1,182.35,Potential Loyalist,4,1,3,Standard Loyalty Nurture
52114,7.51,Low,22.0,2,No,Fashion,COD,4.0,1,237.29,Potential Loyalist,3,1,5,Standard Loyalty Nurture
50236,7.5,Low,13.0,5,No,Laptop & Accessory,UPI,6.0,2,209.73,Need Attention,2,2,4,Standard Loyalty Nurture
51016,7.5,Low,26.0,2,No,Fashion,Credit Card,1.0,3,260.24,Loyal Customers,5,3,5,Standard Loyalty Nurture
51325,7.5,Low,37.0,1,No,Others,Credit Card,4.0,7,163.61,Loyal Customers,3,5,2,Standard Loyalty Nurture
54441,7.49,Low,21.0,3,No,Laptop & Accessory,Debit Card,10.0,3,186.22,At Risk,1,3,3,Standard Loyalty Nurture
